,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
76376,557,7,2015-05-24,0,0,0,0,0
313559,607,5,2014-10-10,639,1,1,0,1
424518,489,1,2014-06-16,951,1,1,0,0
719436,1047,3,2013-09-25,510,1,1,0,0
390748,111,6,2014-07-19,598,1,0,0,0
5217,758,1,2015-07-27,764,1,1,0,0
354078,984,4,2014-08-28,593,1,0,0,0
455992,743,1,2014-05-19,595,1,1,0,0
534225,926,1,2014-03-10,426,1,0,0,0
63588,34,4,2015-06-04,1065,1,1,0,0
366649,366,4,2014-08-14,624,1,0,0,1
837199,620,2,2013-06-11,571,1,0,0,0
778077,593,6,2013-08-03,1172,1,0,0,0
58801,822,2,2015-06-09,471,1,0,0,0
226899,555,5,2015-01-09,491,1,1,0,0
314748,917,4,2014-10-09,741,1,1,0,1
403658,1014,7,2014-07-06,0,0,0,0,0
693206,462,5,2013-10-18,574,1,0,0,0
211090,356,5,2015-01-23,449,1,0,0,0
552696,442,5,2014-02-21,465,1,1,0,0
727190,996,3,2013-09-18,1622,1,0,0,0
801834,935,6,2013-07-13,340,1,0,0,0
685884,945,5,2013-10-25,538,1,1,0,0
285322,384,7,2014-11-09,0,0,0,0,0
428287,913,5,2014-06-13,990,1,0,0,0
215045,966,2,2015-01-20,555,1,0,0,0
568753,889,5,2014-02-07,481,1,1,0,1
337903,653,7,2014-09-14,0,0,0,0,0
26158,514,3,2015-07-08,562,1,0,0,0
762508,634,6,2013-08-17,357,1,0,0,0
282567,445,3,2014-11-12,1220,1,1,0,0
517520,946,2,2014-03-25,487,1,0,0,0
218401,977,6,2015-01-17,364,1,0,0,0
630517,213,5,2013-12-13,571,1,0,0,0
805514,155,2,2013-07-09,541,1,0,0,0
47226,397,5,2015-06-19,830,1,1,0,0
533540,241,1,2014-03-10,592,1,0,0,0
528572,848,6,2014-03-15,567,1,0,0,0
542545,326,7,2014-03-02,0,0,0,0,0
786936,532,5,2013-07-26,1102,1,0,0,1
377007,450,7,2014-08-03,0,0,0,0,0
854257,953,1,2013-05-27,657,1,1,0,0
217603,179,6,2015-01-17,973,1,0,0,0
215285,91,1,2015-01-19,435,1,0,0,0
375279,621,2,2014-08-05,885,1,1,0,1
79106,1057,5,2015-05-22,642,1,1,0,0
508199,545,3,2014-04-02,1178,1,1,0,0
407163,740,3,2014-07-02,542,1,1,0,0
716788,629,5,2013-09-27,737,1,1,0,0
673562,888,2,2013-11-05,651,1,1,0,0
15711,102,5,2015-07-17,826,1,1,0,1
201217,518,7,2015-02-01,0,0,0,0,0
418017,678,7,2014-06-22,0,0,0,0,0
324916,779,7,2014-09-28,0,0,0,0,0
683337,628,7,2013-10-27,0,0,0,0,0
523260,1111,4,2014-03-20,429,1,1,0,0
327541,558,4,2014-09-25,334,1,0,0,0
775066,927,2,2013-08-06,0,0,0,0,1
248114,614,5,2014-12-19,1263,1,1,0,0
665656,787,2,2013-11-12,1027,1,0,0,0
647413,384,4,2013-11-28,1075,1,0,0,0
330336,546,1,2014-09-22,1572,1,0,0,0
271449,566,1,2014-11-24,678,1,1,0,0
128273,49,2,2015-04-07,546,1,0,0,1
420527,958,5,2014-06-20,572,1,1,0,0
136289,260,2,2015-03-31,914,1,1,0,1
21549,365,7,2015-07-12,0,0,0,0,0
20970,901,1,2015-07-13,861,1,1,0,0
751982,143,1,2013-08-26,867,1,1,0,0
241144,106,5,2014-12-26,0,0,0,c,1
522627,478,4,2014-03-20,662,1,1,0,0
671904,345,3,2013-11-06,498,1,1,0,0
101313,964,6,2015-05-02,1810,1,0,0,0
810842,1023,5,2013-07-05,759,1,1,0,0
798281,727,2,2013-07-16,505,1,1,0,1
163311,522,6,2015-03-07,694,1,0,0,0
47697,868,5,2015-06-19,718,1,1,0,0
535154,740,7,2014-03-09,0,0,0,0,0
194931,922,6,2015-02-07,784,1,0,0,0
164980,1076,5,2015-03-06,641,1,1,0,0
382847,732,1,2014-07-28,1257,1,1,0,1
105751,942,2,2015-04-28,480,1,1,0,0
42761,392,2,2015-06-23,678,1,0,0,0
785592,303,6,2013-07-27,431,1,0,0,0
134949,35,3,2015-04-01,870,1,1,0,1
304452,901,1,2014-10-20,750,1,1,0,1
443042,58,5,2014-05-30,581,1,0,0,0
447471,27,1,2014-05-26,975,1,0,0,0
171816,107,5,2015-02-27,1003,1,0,0,0
599734,650,5,2014-01-10,746,1,1,0,0
729457,1033,1,2013-09-16,1249,1,0,0,0
813596,432,2,2013-07-02,1845,1,1,0,1
830370,481,1,2013-06-17,458,1,1,0,0
38013,104,6,2015-06-27,1571,1,0,0,0
382002,837,2,2014-07-29,593,1,1,0,1
772676,767,4,2013-08-08,754,1,0,0,0
606962,73,5,2014-01-03,494,1,0,0,1
425260,116,7,2014-06-15,0,0,0,0,0
123696,1047,7,2015-04-12,0,0,0,0,0
419909,340,5,2014-06-20,810,1,1,0,0
545003,554,5,2014-02-28,456,1,0,0,0
425452,308,7,2014-06-15,0,0,0,0,0
473644,555,6,2014-05-03,478,1,0,0,0
145893,944,1,2015-03-23,982,1,0,0,0
595772,33,1,2014-01-13,771,1,0,0,0
602859,430,2,2014-01-07,963,1,1,0,0
265708,408,7,2014-11-30,0,0,0,0,0
496858,354,6,2014-04-12,808,1,0,0,0
755356,172,5,2013-08-23,614,1,0,0,1
677143,9,5,2013-11-01,0,0,0,a,1
11975,826,2,2015-07-21,689,1,0,0,1
181374,745,4,2015-02-19,670,1,1,0,1
445429,215,3,2014-05-28,512,1,0,0,0
825780,351,5,2013-06-21,566,1,1,0,0
8027,223,5,2015-07-24,684,1,0,0,1
320039,530,5,2014-10-03,1059,1,1,a,0
212549,700,4,2015-01-22,492,1,0,0,0
321199,803,4,2014-10-02,541,1,1,0,0
506254,830,5,2014-04-04,558,1,1,0,0
833558,324,5,2013-06-14,657,1,0,0,0
537587,943,5,2014-03-07,674,1,1,0,0
545982,418,4,2014-02-27,314,1,0,0,0
752435,596,1,2013-08-26,795,1,1,0,0
831484,480,7,2013-06-16,0,0,0,0,0
492248,204,3,2014-04-16,644,1,1,0,1
407641,197,2,2014-07-01,910,1,1,0,0
184312,338,1,2015-02-16,717,1,1,0,0
495120,846,1,2014-04-14,1129,1,1,0,1
386400,502,4,2014-07-24,1343,1,0,0,0
439414,890,2,2014-06-03,466,1,1,0,0
485516,162,2,2014-04-22,525,1,0,0,1
802883,869,5,2013-07-12,753,1,0,0,0
592225,946,5,2014-01-17,519,1,0,0,0
480865,1086,7,2014-04-27,0,0,0,0,0
236214,950,4,2015-01-01,0,0,0,a,1
790574,825,2,2013-07-23,479,1,0,0,0
626646,802,2,2013-12-17,674,1,1,0,0
384464,422,6,2014-07-26,395,1,0,0,0
701,702,5,2015-07-31,488,1,1,0,0
328858,1014,3,2014-09-24,1083,1,0,0,0
764764,660,4,2013-08-15,0,0,1,a,1
810365,546,5,2013-07-05,1641,1,1,0,1
430376,772,3,2014-06-11,494,1,0,0,0
780855,26,3,2013-07-31,703,1,1,0,1
186566,362,6,2015-02-14,1216,1,0,0,0
566328,694,7,2014-02-09,0,0,0,0,0
205658,499,3,2015-01-28,772,1,1,0,0
424118,89,1,2014-06-16,693,1,1,0,1
572391,67,1,2014-02-03,1166,1,1,0,0
741442,753,4,2013-09-05,712,1,0,0,0
295223,1043,4,2014-10-30,1262,1,0,0,1
668348,134,6,2013-11-09,298,1,0,0,0
270446,482,2,2014-11-25,888,1,1,0,0
544023,689,6,2014-03-01,692,1,0,0,0
497740,121,5,2014-04-11,547,1,0,0,0
609866,747,3,2014-01-01,0,0,0,a,1
93546,1002,6,2015-05-09,806,1,0,0,0
354979,947,3,2014-08-27,1033,1,0,0,1
401394,544,2,2014-07-08,1593,1,0,0,0
234589,440,5,2015-01-02,550,1,0,0,1
103022,443,4,2015-04-30,686,1,1,0,0
74848,144,1,2015-05-25,342,1,0,a,0
825634,205,5,2013-06-21,1027,1,1,0,1
573821,382,7,2014-02-02,0,0,0,0,0
659082,903,1,2013-11-18,901,1,1,0,0
597477,623,7,2014-01-12,0,0,0,0,0
710193,724,4,2013-10-03,0,0,0,a,0
460354,645,4,2014-05-15,1096,1,0,0,0
321906,527,3,2014-10-01,1113,1,1,0,0
697872,668,1,2013-10-14,1035,1,0,0,0
422179,380,3,2014-06-18,1644,1,1,0,0
748861,367,4,2013-08-29,553,1,1,0,0
657696,632,2,2013-11-19,944,1,1,0,0
30502,398,6,2015-07-04,528,1,0,0,0
740046,472,5,2013-09-06,627,1,0,0,0
599880,796,5,2014-01-10,736,1,1,0,0
570637,543,3,2014-02-05,312,1,1,0,0
112157,658,3,2015-04-22,520,1,0,0,0
851008,1049,4,2013-05-30,0,0,1,a,1
510317,433,1,2014-03-31,850,1,1,0,0
220251,597,4,2015-01-15,663,1,1,0,0
61643,319,6,2015-06-06,609,1,0,0,0
306474,1078,6,2014-10-18,407,1,0,0,0
718777,388,3,2013-09-25,1086,1,1,0,0
523738,474,3,2014-03-19,806,1,1,0,0
482917,908,5,2014-04-25,353,1,0,0,1
71648,289,4,2015-05-28,498,1,0,0,0
122391,857,1,2015-04-13,1101,1,1,0,0
223980,981,1,2015-01-12,936,1,1,0,0
732831,1062,5,2013-09-13,658,1,1,0,0
740747,58,4,2013-09-05,366,1,0,0,1
352143,911,6,2014-08-30,875,1,0,0,0
85622,883,6,2015-05-16,345,1,0,0,0
246569,1002,7,2014-12-21,0,0,0,0,0
800480,696,7,2013-07-14,0,0,0,0,0
738809,350,6,2013-09-07,518,1,0,0,0
762967,1093,6,2013-08-17,619,1,0,0,0
339026,875,6,2014-09-13,350,1,0,0,0
318581,1023,7,2014-10-05,0,0,0,0,0
276600,17,2,2014-11-18,695,1,0,0,0
100846,497,6,2015-05-02,1103,1,0,0,0
620664,395,7,2013-12-22,0,0,0,0,0
736993,764,1,2013-09-09,464,1,1,0,0
119775,471,3,2015-04-15,537,1,1,0,0
165564,545,4,2015-03-05,1137,1,1,0,0
67932,1033,1,2015-06-01,1695,1,1,0,0
645062,263,6,2013-11-30,516,1,0,0,0
638360,251,5,2013-12-06,2844,1,1,0,0
666526,542,1,2013-11-11,502,1,0,0,0
127525,416,3,2015-04-08,1444,1,0,0,0
646782,868,5,2013-11-29,644,1,0,0,0
429810,206,3,2014-06-11,774,1,0,0,0
635443,679,1,2013-12-09,1162,1,0,0,0
562965,676,3,2014-02-12,1568,1,0,0,0
798758,89,1,2013-07-15,800,1,1,0,0
74330,741,2,2015-05-26,982,1,0,0,1
545621,57,4,2014-02-27,926,1,0,0,1
481046,152,6,2014-04-26,456,1,0,0,0
263258,838,3,2014-12-03,892,1,1,0,0
168610,246,1,2015-03-02,1157,1,1,0,1
49440,381,3,2015-06-17,1003,1,1,0,0
198746,277,2,2015-02-03,561,1,1,0,0
289138,473,3,2014-11-05,531,1,1,0,0
372961,85,4,2014-08-07,944,1,1,0,1
586959,140,2,2014-01-21,1091,1,1,0,0
368859,776,2,2014-08-12,475,1,0,0,1
364913,524,6,2014-08-16,760,1,0,0,0
450684,1010,6,2014-05-24,834,1,0,0,0
600353,154,4,2014-01-09,703,1,1,0,1
490637,823,5,2014-04-18,0,0,1,b,1
843808,539,3,2013-06-05,1139,1,1,0,0
500086,237,3,2014-04-09,563,1,0,0,0
831928,924,7,2013-06-16,0,0,0,0,0
235886,622,4,2015-01-01,0,0,0,a,1
507887,233,3,2014-04-02,1117,1,1,0,0
288417,738,4,2014-11-06,741,1,1,0,0
359817,19,4,2014-08-21,692,1,1,0,0
721050,431,1,2013-09-23,1162,1,1,0,0
72553,79,3,2015-05-27,507,1,0,0,1
669210,996,6,2013-11-09,493,1,0,0,0
810442,623,5,2013-07-05,977,1,1,0,0
750506,897,3,2013-08-28,303,1,1,0,0
242862,1042,4,2014-12-25,0,0,0,c,1
451986,82,4,2014-05-22,942,1,1,0,0
522928,779,4,2014-03-20,708,1,1,0,0
819615,876,4,2013-06-27,1145,1,0,0,0
463492,438,1,2014-05-12,496,1,0,0,0
472010,36,7,2014-05-04,0,0,0,0,0
21315,131,7,2015-07-12,0,0,0,0,0
510922,1038,1,2014-03-31,586,1,1,0,0
188912,478,4,2015-02-12,611,1,0,0,0
197407,53,3,2015-02-04,603,1,1,0,0
207927,538,1,2015-01-26,675,1,1,0,0
42580,211,2,2015-06-23,1299,1,0,0,0
841679,640,5,2013-06-07,962,1,1,0,0
210872,138,5,2015-01-23,651,1,0,0,0
310836,714,1,2014-10-13,304,1,0,0,0
89929,730,2,2015-05-12,802,1,0,0,0
767956,507,1,2013-08-12,857,1,1,0,1
578856,957,3,2014-01-29,650,1,0,0,0
792218,239,7,2013-07-21,0,0,0,0,0
266677,450,6,2014-11-29,1633,1,0,0,0
361636,1075,3,2014-08-20,1054,1,1,0,1
547527,848,3,2014-02-26,640,1,0,0,0
84331,707,7,2015-05-17,0,0,0,0,0
718562,173,3,2013-09-25,1061,1,1,0,0
159355,1026,3,2015-03-11,892,1,0,0,0
154266,397,7,2015-03-15,0,0,0,0,0
85685,946,6,2015-05-16,369,1,0,0,0
796670,231,3,2013-07-17,395,1,1,0,0
34289,840,3,2015-07-01,1080,1,1,0,0
132651,1082,6,2015-04-04,1397,1,0,0,0
393470,11,3,2014-07-16,1207,1,1,0,1
764209,105,4,2013-08-15,435,1,1,0,1
780962,133,3,2013-07-31,1161,1,1,0,1
520142,223,6,2014-03-22,645,1,0,0,0
27679,920,2,2015-07-07,523,1,0,0,0
803956,827,4,2013-07-11,1365,1,0,0,1
144395,561,2,2015-03-24,569,1,0,0,0
41531,277,3,2015-06-24,425,1,0,0,0
153226,472,1,2015-03-16,837,1,1,0,0
542720,501,7,2014-03-02,0,0,0,0,0
729616,77,7,2013-09-15,0,0,0,0,0
210717,1098,6,2015-01-24,344,1,0,0,0
251385,55,1,2014-12-15,984,1,1,0,0
42870,501,2,2015-06-23,475,1,0,0,0
640135,911,4,2013-12-05,988,1,1,0,0
131747,178,6,2015-04-04,1101,1,0,0,0
355795,807,2,2014-08-26,729,1,0,0,1
50522,348,2,2015-06-16,824,1,1,0,0
670360,1031,5,2013-11-08,460,1,1,0,0
363711,213,7,2014-08-17,0,0,0,0,0
289764,106,2,2014-11-04,941,1,1,0,0
504605,296,6,2014-04-05,514,1,0,0,0
716639,480,5,2013-09-27,684,1,1,0,0
843096,942,4,2013-06-06,476,1,1,0,0
551752,613,6,2014-02-22,1015,1,0,0,0
689672,273,1,2013-10-21,947,1,1,0,1
590474,310,6,2014-01-18,716,1,0,0,0
333245,674,5,2014-09-19,1239,1,1,0,0
156737,638,5,2015-03-13,470,1,0,0,0
501062,98,2,2014-04-08,362,1,0,0,0
543277,1058,7,2014-03-02,0,0,0,0,0
36496,817,1,2015-06-29,3605,1,1,0,0
822073,1104,2,2013-06-25,324,1,0,0,0
294897,657,4,2014-10-30,776,1,0,0,0
848340,611,6,2013-06-01,454,1,0,0,0
397257,68,6,2014-07-12,1188,1,0,0,0
646842,928,5,2013-11-29,656,1,0,0,0
252959,823,7,2014-12-14,0,0,0,0,0
764208,104,4,2013-08-15,1373,1,1,0,0
108557,403,6,2015-04-25,509,1,0,0,0
213740,776,3,2015-01-21,428,1,0,0,0
297787,761,1,2014-10-27,995,1,0,0,1
557488,774,1,2014-02-17,872,1,1,0,0
63043,604,5,2015-06-05,668,1,1,0,1
829719,945,2,2013-06-18,647,1,1,0,0
1264,150,4,2015-07-30,1048,1,1,0,1
494191,1032,2,2014-04-15,1363,1,1,0,1
505919,495,5,2014-04-04,441,1,1,0,0
689059,775,2,2013-10-22,612,1,1,0,0
312036,1023,7,2014-10-12,0,0,0,0,0
137995,851,1,2015-03-30,575,1,1,0,1
380867,593,3,2014-07-30,1354,1,1,0,1
302258,510,3,2014-10-22,686,1,1,0,0
341740,770,3,2014-09-10,653,1,0,0,0
141634,30,4,2015-03-26,592,1,0,0,0
75545,841,1,2015-05-25,0,0,0,a,0
58389,410,2,2015-06-09,710,1,0,0,0
707520,281,6,2013-10-05,561,1,0,0,0
688502,218,2,2013-10-22,829,1,1,0,0
462949,1010,2,2014-05-13,572,1,0,0,0
468877,248,3,2014-05-07,1117,1,1,0,0
153169,415,1,2015-03-16,619,1,1,0,0
684509,685,6,2013-10-26,377,1,0,0,0
413776,897,4,2014-06-26,226,1,0,0,0
480037,258,7,2014-04-27,0,0,0,0,0
198971,502,2,2015-02-03,1621,1,1,0,0
249054,621,4,2014-12-18,982,1,1,0,0
149938,529,4,2015-03-19,710,1,1,0,0
539333,459,3,2014-03-05,1249,1,1,0,0
182805,1061,3,2015-02-18,557,1,1,0,0
174791,852,3,2015-02-25,532,1,0,0,0
76603,784,7,2015-05-24,0,0,0,0,0
595207,583,2,2014-01-14,420,1,0,0,0
50045,986,3,2015-06-17,691,1,1,0,0
778384,900,6,2013-08-03,447,1,0,0,0
613433,969,7,2013-12-29,0,0,0,0,0
729443,1019,1,2013-09-16,711,1,0,0,0
627458,499,1,2013-12-16,984,1,1,0,0
747912,533,5,2013-08-30,1168,1,1,0,1
657233,169,2,2013-11-19,751,1,1,0,0
73225,751,3,2015-05-27,532,1,0,0,0
599484,400,5,2014-01-10,1252,1,1,0,0
712219,520,2,2013-10-01,405,1,0,0,0
786997,593,5,2013-07-26,1059,1,0,0,1
651761,272,7,2013-11-24,0,0,0,0,0
802275,261,5,2013-07-12,921,1,0,0,0
433808,859,7,2014-06-08,0,0,0,0,0
272648,883,7,2014-11-23,0,0,0,0,0
366825,574,4,2014-08-14,517,1,0,0,1
265693,391,7,2014-11-30,0,0,0,0,0
287310,526,5,2014-11-07,1533,1,1,0,0
746462,198,6,2013-08-31,136,1,0,0,0
184463,489,1,2015-02-16,848,1,1,0,0
357105,133,7,2014-08-24,0,0,0,0,0
64744,75,3,2015-06-03,613,1,1,0,0
620609,340,7,2013-12-22,0,0,0,0,0
832648,529,6,2013-06-15,664,1,0,0,0
36006,327,1,2015-06-29,1108,1,1,0,0
406301,826,4,2014-07-03,959,1,1,0,0
361159,506,3,2014-08-20,1027,1,1,0,0
335776,346,2,2014-09-16,685,1,1,0,0
171787,78,5,2015-02-27,535,1,0,0,0
297708,664,1,2014-10-27,561,1,0,0,1
473679,590,6,2014-05-03,462,1,0,0,0
775728,474,1,2013-08-05,693,1,0,0,1
233752,718,6,2015-01-03,592,1,0,0,1
644482,798,7,2013-12-01,0,0,0,0,0
258936,142,7,2014-12-07,0,0,0,0,0
557125,411,1,2014-02-17,934,1,1,0,0
36675,996,1,2015-06-29,1085,1,1,0,0
113765,36,1,2015-04-20,1058,1,0,0,0
716895,736,5,2013-09-27,590,1,1,0,0
783543,484,1,2013-07-29,855,1,1,0,1
739223,764,6,2013-09-07,191,1,0,0,0
16645,1036,5,2015-07-17,528,1,1,0,1
210465,846,6,2015-01-24,478,1,0,0,0
232859,940,7,2015-01-04,0,0,0,0,0
497960,341,5,2014-04-11,692,1,0,0,0
427934,560,5,2014-06-13,1499,1,0,0,0
480558,779,7,2014-04-27,0,0,0,0,0
218604,65,5,2015-01-16,496,1,1,0,0
728033,724,2,2013-09-17,670,1,0,0,0
439338,814,2,2014-06-03,775,1,1,0,0
785845,556,6,2013-07-27,458,1,0,0,0
695463,489,3,2013-10-16,634,1,0,0,0
309576,324,2,2014-10-14,815,1,0,0,0
47836,1007,5,2015-06-19,935,1,1,0,0
309570,318,2,2014-10-14,549,1,0,0,0
581434,190,7,2014-01-26,0,0,0,0,0
859200,321,3,2013-05-22,501,1,0,0,1
232292,373,7,2015-01-04,0,0,0,0,0
798037,483,2,2013-07-16,969,1,1,0,1
5087,628,1,2015-07-27,783,1,1,0,1
597287,433,7,2014-01-12,0,0,0,0,0
426707,448,6,2014-06-14,483,1,0,0,0
820179,325,3,2013-06-26,590,1,0,0,0
247830,281,5,2014-12-19,721,1,1,0,0
427283,1024,6,2014-06-14,775,1,0,0,0
356670,735,1,2014-08-25,410,1,0,0,1
193738,844,7,2015-02-08,0,0,0,0,0
93483,939,6,2015-05-09,702,1,0,0,0
694527,668,4,2013-10-17,996,1,0,0,0
294177,916,5,2014-10-31,793,1,0,0,0
678017,883,5,2013-11-01,0,0,0,a,1
535147,733,7,2014-03-09,3330,1,0,0,0
395527,242,1,2014-07-14,535,1,1,0,0
38772,863,6,2015-06-27,705,1,0,0,0
209443,939,7,2015-01-25,0,0,0,0,0
628731,657,7,2013-12-15,0,0,0,0,0
817385,876,6,2013-06-29,335,1,0,0,0
206553,279,2,2015-01-27,720,1,1,0,0
587684,865,2,2014-01-21,673,1,1,0,0
588015,81,1,2014-01-20,619,1,1,0,0
237571,313,2,2014-12-30,777,1,0,0,1
48986,1042,4,2015-06-18,536,1,1,0,0
636603,724,7,2013-12-08,0,0,0,0,0
654936,102,4,2013-11-21,1043,1,1,0,0
812165,116,3,2013-07-03,795,1,1,0,1
39016,1107,6,2015-06-27,596,1,0,0,0
89637,438,2,2015-05-12,496,1,0,0,0
663835,81,3,2013-11-13,503,1,0,0,0
622034,650,6,2013-12-21,846,1,0,0,0
129602,263,1,2015-04-06,0,0,0,b,1
806335,976,2,2013-07-09,639,1,0,0,0
463311,257,1,2014-05-12,664,1,0,0,0
89124,1040,3,2015-05-13,895,1,0,0,0
263062,599,3,2014-12-03,897,1,1,0,0
463456,402,1,2014-05-12,472,1,0,0,0
395349,23,1,2014-07-14,629,1,1,0,0
811016,82,4,2013-07-04,1021,1,1,0,0
637136,142,6,2013-12-07,437,1,0,0,0
132221,652,6,2015-04-04,902,1,0,0,0
782266,322,2,2013-07-30,722,1,1,0,1
673142,468,2,2013-11-05,719,1,1,0,0
337856,592,7,2014-09-14,0,0,0,0,0
313786,881,5,2014-10-10,658,1,1,0,1
89939,740,2,2015-05-12,430,1,0,0,0
619978,824,1,2013-12-23,1933,1,0,0,1
265667,363,7,2014-11-30,0,0,0,0,0
274265,580,5,2014-11-21,1493,1,0,0,0
213762,798,3,2015-01-21,854,1,0,0,0
767787,338,1,2013-08-12,793,1,1,0,1
385065,24,5,2014-07-25,747,1,0,0,1
422445,646,3,2014-06-18,777,1,1,0,1
642629,60,1,2013-12-02,1086,1,1,0,0
291623,93,7,2014-11-02,0,0,0,0,0
845384,1000,2,2013-06-04,971,1,1,0,0
797592,38,2,2013-07-16,669,1,1,0,0
513469,240,5,2014-03-28,444,1,0,0,0
540175,186,2,2014-03-04,380,1,1,0,1
549460,551,1,2014-02-24,1013,1,0,0,0
685829,890,5,2013-10-25,470,1,1,0,0
179844,330,5,2015-02-20,475,1,1,0,0
243109,228,3,2014-12-24,578,1,0,0,1
74102,513,2,2015-05-26,2185,1,0,0,1
526180,686,1,2014-03-17,1088,1,1,0,0
668636,422,6,2013-11-09,383,1,0,0,0
793827,733,6,2013-07-20,3246,1,0,0,0
827377,833,4,2013-06-20,445,1,1,0,0
20864,795,1,2015-07-13,587,1,1,0,1
304682,57,7,2014-10-19,0,0,0,0,0
95494,720,4,2015-05-07,690,1,1,0,0
651832,343,7,2013-11-24,0,0,0,0,0
352828,606,5,2014-08-29,669,1,0,0,0
530628,674,4,2014-03-13,866,1,0,0,0
446743,414,2,2014-05-27,366,1,0,0,0
35119,555,2,2015-06-30,462,1,1,0,0
701127,578,5,2013-10-11,794,1,1,0,1
482654,645,5,2014-04-25,1081,1,0,0,1
212781,932,4,2015-01-22,704,1,0,0,0
22486,187,6,2015-07-11,478,1,0,0,0
695310,336,3,2013-10-16,1772,1,0,0,1
700346,912,6,2013-10-12,873,1,0,0,0
140743,254,5,2015-03-27,242,1,0,0,1
602860,431,2,2014-01-07,1116,1,1,0,1
567401,652,6,2014-02-08,486,1,0,0,0
121751,217,1,2015-04-13,792,1,1,0,0
818145,521,5,2013-06-28,475,1,0,0,0
4415,1071,2,2015-07-28,717,1,1,0,1
71964,605,4,2015-05-28,427,1,0,0,1
683145,436,7,2013-10-27,0,0,0,0,0
268681,609,4,2014-11-27,582,1,1,0,0
139472,98,6,2015-03-28,488,1,0,0,0
854865,446,7,2013-05-26,0,0,0,0,0
292724,300,6,2014-11-01,1041,1,0,0,0
566,567,5,2015-07-31,854,1,1,0,1
237942,756,2,2014-12-30,3196,1,0,0,1
89687,488,2,2015-05-12,346,1,0,0,0
332673,1100,6,2014-09-20,393,1,0,0,0
258835,17,7,2014-12-07,0,0,0,0,0
594305,796,3,2014-01-15,569,1,0,0,0
208467,1078,1,2015-01-26,760,1,1,0,0
263447,1059,3,2014-12-03,1382,1,1,0,0
490630,816,5,2014-04-18,0,0,1,b,1
419203,749,6,2014-06-21,341,1,0,0,0
129851,512,1,2015-04-06,1570,1,0,b,1
287230,432,5,2014-11-07,1622,1,1,0,0
681830,236,1,2013-10-28,810,1,0,0,0
188764,330,4,2015-02-12,351,1,0,0,0
622937,438,5,2013-12-20,757,1,1,0,0
12032,883,2,2015-07-21,466,1,0,0,1
292376,993,7,2014-11-02,0,0,0,0,0
744334,300,1,2013-09-02,780,1,0,0,0
274942,276,4,2014-11-20,559,1,0,0,0
730111,572,7,2013-09-15,0,0,0,0,0
130540,86,7,2015-04-05,0,0,0,0,0
524072,808,3,2014-03-19,603,1,1,0,0
788502,983,4,2013-07-25,1498,1,0,0,1
292870,464,6,2014-11-01,1459,1,0,0,0
385130,102,5,2014-07-25,1626,1,0,0,1
136920,891,2,2015-03-31,1306,1,1,0,1
524540,161,2,2014-03-18,838,1,1,0,0
371569,659,6,2014-08-09,394,1,0,0,1
107321,282,7,2015-04-26,0,0,0,0,0
853569,265,1,2013-05-27,736,1,1,0,0
635084,320,1,2013-12-09,2461,1,0,0,0
380475,125,3,2014-07-30,1692,1,1,0,1
378480,1090,6,2014-08-02,324,1,0,0,0
147906,727,6,2015-03-21,271,1,0,0,0
261859,289,4,2014-12-04,609,1,1,0,0
842208,54,4,2013-06-06,677,1,1,0,0
138272,13,7,2015-03-29,0,0,0,0,0
394948,664,2,2014-07-15,653,1,1,0,0
438224,815,3,2014-06-04,679,1,1,0,0
169134,770,1,2015-03-02,979,1,1,0,0
691295,781,7,2013-10-20,0,0,0,0,0
771019,225,5,2013-08-09,535,1,0,0,1
45878,164,6,2015-06-20,394,1,0,0,0
282126,1034,4,2014-11-13,793,1,1,0,0
649594,335,2,2013-11-26,2560,1,0,0,0
814291,12,1,2013-07-01,1045,1,1,0,1
138856,597,7,2015-03-29,0,0,0,0,0
369719,685,1,2014-08-11,472,1,0,0,1
47588,759,5,2015-06-19,756,1,1,0,0
279653,321,6,2014-11-15,679,1,0,0,0
389168,456,1,2014-07-21,861,1,0,0,1
652536,1047,7,2013-11-24,0,0,0,0,0
400940,1,2,2014-07-08,510,1,0,0,0
673376,702,2,2013-11-05,405,1,1,0,0
440056,417,1,2014-06-02,1139,1,1,0,0
255512,516,4,2014-12-11,789,1,0,0,0
833655,421,5,2013-06-14,1069,1,0,0,0
169074,710,1,2015-03-02,486,1,1,0,0
34732,168,2,2015-06-30,884,1,1,0,0
355214,106,2,2014-08-26,826,1,0,0,0
221151,382,3,2015-01-14,651,1,1,0,0
90400,86,1,2015-05-11,546,1,0,0,0
370183,118,7,2014-08-10,0,0,0,0,0
562736,447,3,2014-02-12,565,1,0,0,0
531476,407,3,2014-03-12,224,1,0,0,0
496221,832,7,2014-04-13,0,0,0,0,0
195472,348,5,2015-02-06,705,1,1,0,0
458538,1059,6,2014-05-17,1021,1,0,0,0
392727,248,4,2014-07-17,1093,1,1,0,1
702554,890,4,2013-10-10,417,1,1,0,0
245907,221,7,2014-12-21,0,0,0,0,0
347495,943,4,2014-09-04,547,1,1,0,0
740369,795,5,2013-09-06,332,1,0,0,0
69432,303,6,2015-05-30,479,1,0,0,0
540735,746,2,2014-03-04,481,1,1,0,0
211455,721,5,2015-01-23,753,1,0,0,0
329043,118,2,2014-09-23,533,1,0,0,0
733814,930,4,2013-09-12,1148,1,1,0,0
